Textbox16,ACTUAL_SHIP_DATE_TIME,SHIPPING_LOAD_NUM,CUSTOMER,store,ERP_order,AISLE,PARENT_CONTAINER_ID,item,ITEM_DESC,coef,pck,pcs,total_piece,total_kg,LOT
1,16-Jul-26,1480118,48448,PYN,AM07057723245,21,00004000000052575363,0000000269712_1,OKEBIS CHOCOCHIPS EXTRA 86.5G_1C48P,48,0,43,43,0,01102027
2,16-Jul-26,1480118,48448,PYN,AM07057723245,21,00004000000052575387,0000000269712_1,OKEBIS CHOCOCHIPS EXTRA 86.5G_1C48P,48,0,5,5,0,01102027
3,16-Jul-26,1480118,48448,PYN,AM07057723681,31,00004000000052575462,0000000289008_1,ANAK RAJA BERAS KHUSUS MEDIUM 5 KG_1C5P,5,24,0,120,0,30062027
4,16-Jul-26,1480118,48448,PYN,AM07057723757,30,00004000000052575424,0000000147664_1,GULAKU PREMIUM 1 KG_1C24P,24,10,0,240,0,18062028
5,16-Jul-26,1480118,48448,PYN,AM07057723757,30,00004000000052575424,0000000147669_1,GULAKU KUNING 1 KG_1C24P,24,10,0,240,0,26062028
6,16-Jul-26,1480118,48448,PYN,AM07057723829,09,00004000000052575264,0000000139192_1,SELECTION SELECTION 75,72,0,3,3,0,12122029
7,16-Jul-26,1480118,48448,PYN,AM07057723829,02,00004000000052575226,0000000139222_1,SELECTION SELECTION 50,96,0,3,3,0,12022029
8,16-Jul-26,1480118,48448,PYN,AM07057723993,18,00004000000052575318,0000000263192_1,OOPS FRIES SAOS SAMBAL 50GR_1C30P,30,1,0,30,0,01012027
9,16-Jul-26,1480118,48448,PYN,AM07057724153,21,00004000000052575387,0000000244485_1,TANGO WAFER MATCHA 33G_1C4B_1B10P,40,1,0,40,0,09062027
10,16-Jul-26,1480118,48448,PYN,AM07057724153,21,00004000000052575387,0000000253644_1,TANGO WAFER HAZELNUT 33G_1C4B_1B10P,40,1,0,40,0,14052027
11,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000000555_1,YOA CARE GUNTING KUKU _1C 288P,288,0,2,2,0,01052029
12,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000003709_1,MARINA RO BLUE ANTIBACTERIAL 50ML,36,0,2,2,0,
13,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000003713_1,MARINA RO PINK SOFT SMOOTH 50ML,36,0,1,1,0,01122028
14,16-Jul-26,1480118,48448,PYN,CR07057734334,16,00004000000052589018,0000000004917_1,JET Z CHOCO FIESTA 65GR_1C30P,30,0,2,2,0,12122026
15,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000004950_1,MY BABY SHP BLACK SHINE 100ML,48,0,1,1,0,
16,16-Jul-26,1480118,48448,PYN,CR07057734334,34,00004000000052589285,0000000005608_1,IN LITE VALUE 9W PAKET,1,0,1,1,0,
17,16-Jul-26,1480118,48448,PYN,CR07057734334,29,00004000000052589230,0000000006311_1,GOOD SNACK KERUPUK TELUR IKAN 100G_1C24P_YM,24,0,2,2,0,01012027
18,16-Jul-26,1480118,48448,PYN,CR07057734334,32,00004000000052589261,0000000006441_1,TUJUH KURMA SUSU STERIL 189ML _1C24P,24,0,18,18,0,01062027
19,16-Jul-26,1480118,48448,PYN,CR07057734334,29,00004000000052589230,0000000007762_1,NISSIN GEKIKARA RAMEN CARBONARA PEDAS 120G_1C30P,30,0,2,2,0,12032027
20,16-Jul-26,1480118,48448,PYN,CR07057734334,29,00004000000052589223,0000000007763_1,NISSIN GEKIKARA RAMEN CARBONARA PEDAS 81G_1C30P,30,0,6,6,0,08042027
21,16-Jul-26,1480118,48448,PYN,CR07057734334,17,00004000000052589025,0000000007764_1,NISSIN GEKIKARA RAMEN RASA AYAM PEDAS 80G_1C30P,30,0,5,5,0,15042027
22,16-Jul-26,1480118,48448,PYN,CR07057734334,18,00004000000052589032,0000000008283_1,CHIKI BALLS COKLAT CURIOS CHOCO 55GR_1C30P,30,0,2,2,0,12012027
23,16-Jul-26,1480118,48448,PYN,CR07057734334,22,00004000000052589087,0000000008560_1,SEDAAP KECAP MANIS SPC REFILL 725G_1C12P,12,0,1,1,0,01012028
24,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588974,0000000008941_1,MAKARIZO VITAGLITZ ALOE MELON 6S 1C12,144,0,1,1,0,01062029
25,16-Jul-26,1480118,48448,PYN,CR07057734334,14,00004000000052589001,0000000010467_1,BIORE GUARD BW LIVELY REFRESH R800ML _1C9P,9,0,2,2,0,11062029
26,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589360,0000000011798_1,TOP SC KOPI GULA AREN 9X22G_1C20P,20,0,1,1,0,15042028
27,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589384,0000000012003_1,MOLTO PEWANGI PURPLE REF 765 ML_1C12P_68741008,12,0,1,1,0,12062028
28,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589384,0000000012865_1,CHARM PL COOLING FRESH 32SSYM,36,0,1,1,0,
29,16-Jul-26,1480118,48448,PYN,CR07057734334,04,00004000000052588882,0000000012914_1,BAYGON COIL MAX DB RED _1C60P,60,0,1,1,0,07072028
30,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000013076_1,STELLA GEL ALL IN ONE CAFFE LATTE 42GR _1C18P,18,0,1,1,0,
31,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589353,0000000013587_1,OREO RED VELVET 105G_1C24P,24,0,5,5,0,19042027
32,16-Jul-26,1480118,48448,PYN,CR07057734334,01,00004000000052588851,0000000013801_1,CAMEL OPTION PURPLE 12S_1SL10P,52,0,1,1,0,09062027
33,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588974,0000000013940_1,AUTAN LOTION SAKURA TUBE 50ML,144,0,1,1,0,
34,16-Jul-26,1480118,48448,PYN,CR07057734334,14,00004000000052588998,0000000014267_1,SO KLIN LIQ DET PERFUME REF 1.6LT,6,0,2,2,0,
35,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000000015542_1,ANLENE GOLD PLUS VANILA 175GR_1C 24P_YM,24,0,1,1,0,23042027
36,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589155,0000000016656_1,TANGO WAFLE CHOCO HAZELNUT 75G_1C60P,60,0,1,1,0,12052027
37,16-Jul-26,1480118,48448,PYN,CR07057734334,40,00004000000052589339,0000000016718_1,KANZLER SINGLES HOT 60GR 1S C120,120,0,12,12,0,13122026
38,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000018304_1,NUVO BW TOTAL PROTECT R800ML 1C12,12,0,3,3,0,01072028
39,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000018559_1,PEPSODENT PG MULTI PROT COMP8 150GR_1C_48_68366022,48,0,1,1,0,24122028
40,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588974,0000000030019_1,ZEN BS PAKET SANDALWOOD 4X60G 1C24,24,0,1,1,0,12062029
41,16-Jul-26,1480118,48448,PYN,CR07057734334,23,00004000000052589094,0000000032219_1,AMUNIZER VIT C1000MG RTD 140ML_1C24P,24,0,2,2,0,11112027
42,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589384,0000000034313_1,ROYALE SWEET FLORAL REF 600ML_1C12P,12,0,2,2,0,12062028
43,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589155,0000000037929_1,GADJAH KOPI TUBRUK PURE 138G_1C20P,20,0,2,2,0,09042027
44,16-Jul-26,1480118,48448,PYN,CR07057734334,26,00004000000052589179,0000000047883_1,INDOMILK KIDS CHOCOLATE 6X115ML_1C8P,8,0,3,3,0,28022027
45,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589360,0000000048797_1,OREO LUP VANILLA CREME 32.8G PLUS 9.2G_1C12B_1B12P,144,0,3,3,0,09062027
46,16-Jul-26,1480118,48448,PYN,CR07057734334,18,00004000000052589032,0000000048994_1,LEMONILO CHIMI KRPK UBI BALADO 40 G_1C24P,24,0,1,1,0,25062027
47,16-Jul-26,1480118,48448,PYN,CR07057734334,23,00004000000052589094,0000000049076_1,MILO RTD UHT 4X110ML_1C9P,9,0,2,2,0,06062027
48,16-Jul-26,1480118,48448,PYN,CR07057734334,02,00004000000052588868,0000000049465_1,PROMAG 10S_1B3P,540,0,3,3,0,01012029
49,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589155,0000000050320_1,PROMINA PASTA MAC AND CHEESE 70GR_1C24P,24,0,2,2,0,27062027
50,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000050813_1,NYU HAIR COL 4.00 HENNA SH NAT BROWN_1C4P,4,0,1,1,0,06122028
51,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000052779_1,MARINA RO PURPLE CALMING CARE 50ML_YM,36,0,3,3,0,01122028
52,16-Jul-26,1480118,48448,PYN,CR07057734334,17,00004000000052589025,0000000052963_1,GURIBEE RUMPUT LAUT 65G_1C30P,30,0,3,3,0,30012027
53,16-Jul-26,1480118,48448,PYN,CR07057734334,15,00004000000052588844,0000000053603_1,ICHI OCHA GREEN TEA  350ML_1C24P,24,0,4,4,0,29052027
54,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589353,0000000053993_1,GERY SALUT MALKIST ABON 105G_1C30P,30,0,1,1,0,12042027
55,16-Jul-26,1480118,48448,PYN,CR07057734334,02,00004000000052588868,0000000054583_1,DIAPET 10S_1B12P,12,0,1,1,0,04042029
56,16-Jul-26,1480118,48448,PYN,CR07057734334,22,00004000000052589087,0000000054945_1,INDOFOOD SAMBAL PEDAS DAHSYAT 275ML_1C24P HCO,24,0,1,1,0,14112027
57,16-Jul-26,1480118,48448,PYN,CR07057734334,06,00004000000052588905,0000000055151_1,GREEN FACIAL TISSUE 200S BANDED_1C20P,20,0,2,2,0,08042029
58,16-Jul-26,1480118,48448,PYN,CR07057734334,16,00004000000052589018,0000000055797_1,MAXICORN ROASTED CORN 140G_1C20P,20,0,1,1,0,24012027
59,16-Jul-26,1480118,48448,PYN,CR07057734334,16,00004000000052589018,0000000055799_1,MAXICORN BBQ 140G_1C20P,20,0,1,1,0,19022027
60,16-Jul-26,1480118,48448,PYN,CR07057734334,17,00004000000052589025,0000000055801_1,MAXICORN NACHO CHEESE 140G_1C20P,20,0,2,2,0,07032027
61,16-Jul-26,1480118,48448,PYN,CR07057734334,17,00004000000052589025,0000000055828_1,PIATTOS SAPI PANGGANG 120 G_1C16P,16,0,1,1,0,23042027
62,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589346,0000000055874_1,GET GIT CHESEE WAFER 102G_1C24,24,0,2,2,0,04042027
63,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589353,0000000055875_1,GET GIT CHOCOLATE WAFER 102G_1C24,24,0,2,2,0,06062027
64,16-Jul-26,1480118,48448,PYN,CR07057734334,14,00004000000052588998,0000000056699_1,GIV BW PERFUME PASSION FLOWER R800ML 1C12,12,0,1,1,0,12052028
65,16-Jul-26,1480118,48448,PYN,CR07057734334,16,00004000000052589018,0000000056700_1,CHITATO LITE NORI SEAWEED 35G_1C40P,40,0,3,3,0,11032027
66,16-Jul-26,1480118,48448,PYN,CR07057734334,18,00004000000052589032,0000000056767_1,CHIKI TWIST ROASTED CORN 40G_1C40P,40,0,3,3,0,11102026
67,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589384,0000000061481_1,HERS PROTEX DAILY COMF CINNAMOROLL 23.5CM 20S 1C12,12,0,3,3,0,01062029
68,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000062528_1,FRES N NAT FRG MIST DESRT MATCHA TWIST 100_1C24P,24,0,3,3,0,30032029
69,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589346,0000000064043_1,CEMCEM POPCORN KARAMEL 55GR_1C30P,30,0,2,2,0,28052027
70,16-Jul-26,1480118,48448,PYN,CR07057734334,01,00004000000052588851,0000000064442_1,CAMEL MILD INTENSE BLUE 16S_YM,600,0,4,4,0,15062027
71,16-Jul-26,1480118,48448,PYN,CR07057734334,29,00004000000052589230,0000000066078_1,SUKSESS ISI 2 MIE GORENG AYAM GEPREK 126GR_1C24P,24,0,4,4,0,22022027
72,16-Jul-26,1480118,48448,PYN,CR07057734334,02,00004000000052588868,0000000066335_1,SEGER SNOW MOISTURIZING CREAM 30GR_YM,12,0,2,2,0,26052028
73,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000074897_1,BAGUS PIPI SIKAT GIGI KID JOY 1S,288,0,2,2,0,30012031
74,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000074996_1,EVANGELINE EDP WHITE MUSK 100ML,432,0,1,1,0,12042031
75,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589384,0000000075214_1,HANASUI SUNSCREEN COLLAGEN WATER SPF50 30GR,48,0,1,1,0,04062029
76,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000078165_1,POSH RO WMN HIJAB CHIC 50ML,24,0,2,2,0,08052029
77,16-Jul-26,1480118,48448,PYN,CR07057734334,06,00004000000052588905,0000000083321_1,MONTISS FACIAL TISSUE 150 SHEET_YM,48,0,1,1,0,19062029
78,16-Jul-26,1480118,48448,PYN,CR07057734334,28,00004000000052589209,0000000083402_1,INDOMILK KENTAL MANIS COKELAT POUCH 535G_1C24,24,0,7,7,0,28022027
79,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000084630_1,EVANGELINE EDP SELECTION BLACK VANILLA 100ML,12,0,2,2,0,01042031
80,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000085002_1,YOA CARE MASKER KF94 PINK 5S_1C200P,200,0,1,1,0,08042029
81,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589360,0000000086177_1,TAO KAE NOI SEASONED LAVER ORIGINAL 2X4GR_1C30P,30,0,2,2,0,28052027
82,16-Jul-26,1480118,48448,PYN,CR07057734334,11,00004000000052588950,0000000087658_1,EKONOMI PP SEREH REF 650ML,12,0,2,2,0,12052028
83,16-Jul-26,1480118,48448,PYN,CR07057734334,23,00004000000052589094,0000000088841_1,PUDDING RASA BELGIAN CHOCOLATE 130GR_1C36P,36,0,2,2,0,12052028
84,16-Jul-26,1480118,48448,PYN,CR07057734334,18,00004000000052589032,0000000089322_1,CHITATO RASA MI GORENG 65GR_1C30P,30,0,3,3,0,06032027
85,16-Jul-26,1480118,48448,PYN,CR07057734334,10,00004000000052588943,0000000089328_1,TESSA KITCHEN TOWEL TTP002 NATURE 1 ROLL_1C24P,24,0,1,1,0,01062029
86,16-Jul-26,1480118,48448,PYN,CR07057734334,10,00004000000052588943,0000000089613_1,SOFTEX NIGHT DAUNSIRIH 36CM 18S,20,0,1,1,0,12052029
87,16-Jul-26,1480118,48448,PYN,CR07057734334,04,00004000000052588882,0000000090538_1,NUVO BW MILD PROTECT R800ML 1C12,12,0,4,4,0,06052028
88,16-Jul-26,1480118,48448,PYN,CR07057734334,09,00004000000052588936,0000000092280_1,HERS PROTEX CINNAMON NIGHT 30CM 20S 1C12,12,0,2,2,0,08032029
89,16-Jul-26,1480118,48448,PYN,CR07057734334,27,00004000000052589186,0000000092854_1,SEDAAP MIE SOTO MADURA 82G_1C40P,40,0,6,6,0,15022027
90,16-Jul-26,1480118,48448,PYN,CR07057734334,15,00004000000052588844,0000000094183_1,A N W CAN 250 ML_1C24P,24,0,2,2,0,30062027
91,16-Jul-26,1480118,48448,PYN,CR07057734334,32,00004000000052589261,0000000094184_1,SCHWEPPES BOTANICAL CAN 250ML_1C24P,24,0,2,2,0,30062027
92,16-Jul-26,1480118,48448,PYN,CR07057734334,02,00004000000052588868,0000000095292_1,PLOSSA AROMATICS CITRUS 10ML_1B12P,72,0,1,1,0,01032028
93,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589377,0000000096756_1,SOFTEX COMFORT NIGHT29CM 9S 1C48,48,0,1,1,0,25052029
94,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589384,0000000097781_1,ZEN BW SANDALWOOD R800 1C12,12,0,1,1,0,03032029
95,16-Jul-26,1480118,48448,PYN,CR07057734334,20,00004000000052589056,0000000098495_1,CHIL KID PLATINUM VANILA 200GR_1C24P,24,0,1,1,0,20112027
96,16-Jul-26,1480118,48448,PYN,CR07057734334,30,00004000000052589247,0000000098704_1,SIIP POUCH 1.8 L_1C6P_YM,6,1,0,6,0,12042028
97,16-Jul-26,1480118,48448,PYN,CR07057734334,24,00004000000052589117,0000000099445_1,AMH JAHE MERAH ORIGINAL BOX 5X20GR_1C20P,20,0,2,2,0,01042028
98,16-Jul-26,1480118,48448,PYN,CR07057734334,02,00004000000052588868,0000000099692_1,LASERIN SACHET 15 ML_YM,480,0,1,1,0,03032030
99,16-Jul-26,1480118,48448,PYN,CR07057734334,02,00004000000052588868,0000000100120_1,BODREX FLU 4S_YM,1200,0,2,2,0,01022028
100,16-Jul-26,1480118,48448,PYN,CR07057734334,14,00004000000052589001,0000000100709_1,SO KLIN LIQUID DETERGENT LAVENDER PCH 525ML,6,0,1,1,0,02072028
101,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000000100865_1,GOOD DAY DUET MOCACARAMEL 5X22G_1C24P,24,0,1,1,0,13112027
102,16-Jul-26,1480118,48448,PYN,CR07057734334,14,00004000000052588998,0000000101559_1,SO KLIN LANTAI CITRUS GARDEN PCH 700ML,12,0,4,4,0,12052028
103,16-Jul-26,1480118,48448,PYN,CR07057734334,34,00004000000052589285,0000000101942_1,SCOTCHBRITE SABUT CUCI PIRING JARING ID_M60_YM,20,0,2,2,0,08062029
104,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589377,0000000101950_1,VAPE AEROSOL SWEET POWDER 600ML_1C12P,12,0,1,1,0,03032029
105,16-Jul-26,1480118,48448,PYN,CR07057734334,26,00004000000052589179,0000000102686_1,MUJIGAE BANANA MILK ORIGINAL 250ML_1C12P,12,0,8,8,0,02102027
106,16-Jul-26,1480118,48448,PYN,CR07057734334,02,00004000000052588868,0000000103869_1,GATSBY EDP EAU DE BLUE AIR CODE 100MLD,1,0,1,1,0,04042029
107,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589155,0000000104219_1,HEALTHY WAY 3 MADU 725G_1C12P,12,0,1,1,0,19092027
108,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000104700_1,CLOSE UP PG COMP FRESH PROTECTN160G_1C48P_68922684,48,0,1,1,0,12062029
109,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000104881_1,ZEN BS PAKET TEA TREE 4X60GR 1C24,24,0,1,1,0,12062029
110,16-Jul-26,1480118,48448,PYN,CR07057734334,20,00004000000052589056,0000000105103_1,CHIL GO 1 VANILA 950G_1C6P,6,0,1,1,0,12122027
111,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000000106919_1,PROMINA MI BATITA AYAM KAMPUNG 75G_1C24P,24,0,1,1,0,02052027
112,16-Jul-26,1480118,48448,PYN,CR07057734334,14,00004000000052589001,0000000108488_1,GIV BW HIJAB SAFFRON R 400ML 1C12,12,0,1,1,0,31052028
113,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000108937_1,SOFFEL LOTION KOREAN SUMMER TUBE 60ML,12,0,1,1,0,12062028
114,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000109271_1,CBD HAIR MASK KERATIN PRO 30G_1C72P,72,0,2,2,0,05052029
115,16-Jul-26,1480118,48448,PYN,CR07057734334,23,00004000000052589094,0000000111276_1,NUTRISARI RTD SQUEEZED ORANGE 200ML_1C24P,24,0,2,2,0,08072027
116,16-Jul-26,1480118,48448,PYN,CR07057734334,15,00004000000052588844,0000000112359_1,CHAMPION 4 IN 1 W DHA BAG 4X24G_1C30P_YM,30,0,2,2,0,12052027
117,16-Jul-26,1480118,48448,PYN,CR07057734334,04,00004000000052588882,0000000114837_1,HIT AEROSOL LILY BLOSSOM 400ML_1C12P,12,0,1,1,0,12052029
118,16-Jul-26,1480118,48448,PYN,CR07057734334,01,00004000000052588851,0000000118331_1,FITBAR CHEESE 20G_1C6B12P,72,0,1,1,0,12062027
119,16-Jul-26,1480118,48448,PYN,CR07057734334,16,00004000000052589018,0000000118557_1,ALAMII CHEESE PUFFS 15G_1C24P_YM,24,0,1,1,0,01072027
120,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589353,0000000118570_1,ALAMII CHOCOLATE PUFFS 18 G_1C24P_YM,24,0,3,3,0,06042027
121,16-Jul-26,1480118,48448,PYN,CR07057734334,24,00004000000052589124,0000000119002_1,KOBE BON CABE LEVEL 50 MAX END 30G_1C24P,24,0,1,1,0,18042028
122,16-Jul-26,1480118,48448,PYN,CR07057734334,02,00004000000052588868,0000000121969_1,KYE ACNE CLEAR PATCH TEA TREE INFUSION 36PATCHES,1728,0,1,1,0,01042029
123,16-Jul-26,1480118,48448,PYN,CR07057734334,02,00004000000052588868,0000000122604_1,EVANGELINE ROLL ON 50ML YURA_YM,1,0,1,1,0,01062031
124,16-Jul-26,1480118,48448,PYN,CR07057734334,24,00004000000052589117,0000000123457_1,INDOFOOD RACIK TEPUNG BUMBU SERBAGUNA 210G_1C24P,24,0,2,2,0,13092027
125,16-Jul-26,1480118,48448,PYN,CR07057734334,24,00004000000052589117,0000000123461_1,INDOFOOD RACIK TEPUNG BUMBU AYAM KRISPI 210G_1C24P,24,0,3,3,0,22092027
126,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000126968_1,CIPTADENT PG MAXI JUMBO COOL MINT 225GR_1C24,24,0,3,3,0,27032029
127,16-Jul-26,1480118,48448,PYN,CR07057734334,24,00004000000052589117,0000000127238_1,MAMASUKA GIM BORI ORIGINAL 30G_1C48P,48,0,5,5,0,12072027
128,16-Jul-26,1480118,48448,PYN,CR07057734334,24,00004000000052589117,0000000127543_1,KOPI TUBRUK GADJAH ASLI 60GR POUCH_1C40P_YM,40,0,1,1,0,12052027
129,16-Jul-26,1480118,48448,PYN,CR07057734334,28,00004000000052589209,0000000127639_1,INDOMILK KENTAL MANIS SACH 6X40_1C20P,20,0,5,5,0,28062027
130,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000000127669_1,NESTLE PISANG PREBIOTIK 120_1C40P,40,0,1,1,0,12082027
131,16-Jul-26,1480118,48448,PYN,CR07057734334,15,00004000000052588844,0000000127678_1,INDOMILK CHOCOLATE BTL 190ML_1C24P,24,0,6,6,0,28022027
132,16-Jul-26,1480118,48448,PYN,CR07057734334,33,00004000000052589278,0000000127689_1,INDOMILK STRAWBERRY  BTL 190ML_1C24P,24,0,2,2,0,28032027
133,16-Jul-26,1480118,48448,PYN,CR07057734334,05,00004000000052588899,0000000127925_1,VIXAL PEMB PORSELEN HIJAU 700GR_1C12P_65486548,12,0,2,2,0,02072028
134,16-Jul-26,1480118,48448,PYN,CR07057734334,11,00004000000052588950,0000000127927_1,WIPOL KARBOL CEMARA BTL 450ML _1C24P_62040789,24,0,1,1,0,08062028
135,16-Jul-26,1480118,48448,PYN,CR07057734334,11,00004000000052588950,0000000127928_1,VIXAL PEMB PORSELEN BIRU 700GR_1C12P_65486546,12,0,3,3,0,12072028
136,16-Jul-26,1480118,48448,PYN,CR07057734334,05,00004000000052588899,0000000127929_1,SO KLIN LANTAI LEMON YELLOW POUCH 770ML,12,0,1,1,0,25052028
137,16-Jul-26,1480118,48448,PYN,CR07057734334,04,00004000000052588882,0000000127938_1,PORSTEX PEMBERSIH PORSELEN WB UNGU 1000ML _1C12P,12,0,1,1,0,01042031
138,16-Jul-26,1480118,48448,PYN,CR07057734334,04,00004000000052588882,0000000128399_1,WINGS PEMBERSIH PORSELEN BIRU 360GR_1C12P,12,0,2,2,0,06072028
139,16-Jul-26,1480118,48448,PYN,CR07057734334,11,00004000000052588950,0000000128403_1,SO KLIN SOFTENER BLUE REF 1.7LT _1C6P,6,0,2,2,0,08062028
140,16-Jul-26,1480118,48448,PYN,CR07057734334,05,00004000000052588899,0000000128432_1,PORSTEX PEMBERSIH PORSELEN WL BIRU 500ML _1C12P,12,0,1,1,0,01062031
141,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589377,0000000128448_1,SOS LANTAI MAGIC LAVENDER REF 500ML,12,0,1,1,0,01062028
142,16-Jul-26,1480118,48448,PYN,CR07057734334,14,00004000000052588998,0000000128481_1,SO KLIN PEWANGI VIOLET REF 780ML_1C12P,12,0,2,2,0,08062028
143,16-Jul-26,1480118,48448,PYN,CR07057734334,08,00004000000052588929,0000000128521_1,MAMA LEMON PP LEMON REF 610GR_1C12P,12,1,0,12,0,19062029
144,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589353,0000000128670_1,LEMONILO BROWNIES CRISPY KEJU 40G_1C12P,12,0,1,1,0,08052027
145,16-Jul-26,1480118,48448,PYN,CR07057734334,18,00004000000052589032,0000000128672_1,LEMONILO BROWNIES CHOCOCHIPS 40G_1C12P,12,0,3,3,0,19052027
146,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000128771_1,PUTRI HT GINSENG 200ML 1C24,24,0,1,1,0,12042029
147,16-Jul-26,1480118,48448,PYN,CR07057734334,30,00004000000052589247,0000000130055_1,BEAR BRAND STERILISED 189 ML _1C30P,30,1,0,30,0,09092027
148,16-Jul-26,1480118,48448,PYN,CR07057734334,20,00004000000052589056,0000000130113_1,FRISIAN FLAG 3 PLUS MADU 750G_1C18P,18,0,1,1,0,01102027
149,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589162,0000000130795_1,PEDIASURE COKLAT 400 GR_1C24P,24,0,1,1,0,01052027
150,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000130943_1,KIWI SHOE POLISH WAX PASTA BLACK 45ML,1,0,1,1,0,04112028
151,16-Jul-26,1480118,48448,PYN,CR07057734334,04,00004000000052588882,0000000130956_1,MAMA LEMON PP LEMON REF 105ML,24,0,2,2,0,15062029
152,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589384,0000000130958_1,MAMA LIME PP LIME REF 105ML,24,0,2,2,0,31052029
153,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589377,0000000131042_1,WINGS CREAM BIRU 380GR,12,0,4,4,0,20062028
154,16-Jul-26,1480118,48448,PYN,CR07057734334,15,00004000000052588844,0000000132661_1,CIMORY UHT MARIE BISCUIT 250 ML_1C24P,24,0,1,1,0,05032027
155,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000000132812_1,SUN BISCUIT MARIE 150 GR_1C24P,24,0,1,1,0,12042028
156,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000000133365_1,SUN BUBUR SEREAL AYAM KAMPUNG N BAYAM 120G_1C24P,24,0,1,1,0,14042028
157,16-Jul-26,1480118,48448,PYN,CR07057734334,20,00004000000052589056,0000000133378_1,PROMINA MARIE BISCUITS ROLL 150_1C24P,24,0,1,1,0,18052028
158,16-Jul-26,1480118,48448,PYN,CR07057734334,05,00004000000052588899,0000000133437_1,BAYCLIN PEMUTIH REGULER BTL 200ML _1C48P,48,0,1,1,0,02022028
